,series_id,year,period,value,footnotes
570,PCU3311--3311--               ,2015,M03,157.7,          
571,PCU3311--3311--               ,2015,M04,152.6,          
572,PCU3311--3311--               ,2015,M05,149.3,          
573,PCU3311--3311--               ,2015,M06,148.9,          
574,PCU3311--3311--               ,2015,M07,148.2,          
575,PCU3311--3311--               ,2015,M08,146.8,          
576,PCU3311--3311--               ,2015,M09,144.6,          
577,PCU3311--3311--               ,2015,M10,141.3,          
578,PCU3311--3311--               ,2015,M11,136.1,          
579,PCU3311--3311--               ,2015,M12,132.4,          
580,PCU3311--3311--               ,2015,M13,148.8,          
581,PCU3311--3311--               ,2016,M01,130.3,          
582,PCU3311--3311--               ,2016,M02,129.2,          
583,PCU3311--3311--               ,2016,M03,129.3,          
584,PCU3311--3311--               ,2016,M04,133.0,          
585,PCU3311--3311--               ,2016,M05,138.1,          
586,PCU3311--3311--               ,2016,M06,141.3,          
587,PCU3311--3311--               ,2016,M07,144.1,          
588,PCU3311--3311--               ,2016,M08,147.0,          
589,PCU3311--3311--               ,2016,M09,145.4,          
590,PCU3311--3311--               ,2016,M10,143.6,          
591,PCU3311--3311--               ,2016,M11,143.1,          
592,PCU3311--3311--               ,2016,M12,144.9,          
593,PCU3311--3311--               ,2016,M13,139.1,          
594,PCU3311--3311--               ,2017,M01,148.7,          
595,PCU3311--3311--               ,2017,M02,152.4,          
596,PCU3311--3311--               ,2017,M03,154.9,          
597,PCU3311--3311--               ,2017,M04,155.5,p
598,PCU3311--3311--               ,2017,M05,158.4,p
599,PCU3311--3311--               ,2017,M06,159.2,p
600,PCU3311--3311--               ,2017,M07,159.9,p
601,PCU33111-33111-               ,2003,M12,100.0,          
602,PCU33111-33111-               ,2004,M01,102.9,          
603,PCU33111-33111-               ,2004,M02,108.6,          
604,PCU33111-33111-               ,2004,M03,113.8,          
605,PCU33111-33111-               ,2004,M04,121.5,          
606,PCU33111-33111-               ,2004,M05,127.6,          
607,PCU33111-33111-               ,2004,M06,126.1,          
608,PCU33111-33111-               ,2004,M07,129.8,          
609,PCU33111-33111-               ,2004,M08,135.2,          
610,PCU33111-33111-               ,2004,M09,138.6,          
611,PCU33111-33111-               ,2004,M10,140.8,          
612,PCU33111-33111-               ,2004,M11,143.2,          
613,PCU33111-33111-               ,2004,M12,144.0,          
614,PCU33111-33111-               ,2004,M13,127.7,          
615,PCU33111-33111-               ,2005,M01,147.3,          
616,PCU33111-33111-               ,2005,M02,147.8,          
617,PCU33111-33111-               ,2005,M03,143.5,          
618,PCU33111-33111-               ,2005,M04,141.7,          
619,PCU33111-33111-               ,2005,M05,138.0,          
620,PCU33111-33111-               ,2005,M06,132.8,          
621,PCU33111-33111-               ,2005,M07,130.7,          
622,PCU33111-33111-               ,2005,M08,125.4,          
623,PCU33111-33111-               ,2005,M09,127.6,          
624,PCU33111-33111-               ,2005,M10,131.7,          
625,PCU33111-33111-               ,2005,M11,136.8,          
626,PCU33111-33111-               ,2005,M12,136.8,          
627,PCU33111-33111-               ,2005,M13,136.7,          
628,PCU33111-33111-               ,2006,M01,140.0,          
629,PCU33111-33111-               ,2006,M02,140.0,          
630,PCU33111-33111-               ,2006,M03,140.1,          
631,PCU33111-33111-               ,2006,M04,141.5,          
632,PCU33111-33111-               ,2006,M05,143.4,          
633,PCU33111-33111-               ,2006,M06,149.5,          
634,PCU33111-33111-               ,2006,M07,156.5,          
635,PCU33111-33111-               ,2006,M08,158.6,          
636,PCU33111-33111-               ,2006,M09,163.1,          
637,PCU33111-33111-               ,2006,M10,164.9,          
638,PCU33111-33111-               ,2006,M11,157.0,          
639,PCU33111-33111-               ,2006,M12,156.5,          
640,PCU33111-33111-               ,2006,M13,150.9,          
641,PCU33111-33111-               ,2007,M01,152.8,          
642,PCU33111-33111-               ,2007,M02,155.6,          
643,PCU33111-33111-               ,2007,M03,159.1,          
644,PCU33111-33111-               ,2007,M04,166.2,          
645,PCU33111-33111-               ,2007,M05,169.2,          
646,PCU33111-33111-               ,2007,M06,169.4,          
647,PCU33111-33111-               ,2007,M07,168.5,          
648,PCU33111-33111-               ,2007,M08,160.9,          
649,PCU33111-33111-               ,2007,M09,157.4,          
650,PCU33111-33111-               ,2007,M10,154.4,          
651,PCU33111-33111-               ,2007,M11,157.6,          
652,PCU33111-33111-               ,2007,M12,159.1,          
653,PCU33111-33111-               ,2007,M13,160.8,          
654,PCU33111-33111-               ,2008,M01,160.5,          
655,PCU33111-33111-               ,2008,M02,162.0,          
656,PCU33111-33111-               ,2008,M03,170.5,          
657,PCU33111-33111-               ,2008,M04,182.6,          
658,PCU33111-33111-               ,2008,M05,199.9,          
659,PCU33111-33111-               ,2008,M06,212.9,          
660,PCU33111-33111-               ,2008,M07,217.5,          
661,PCU33111-33111-               ,2008,M08,222.6,          
662,PCU33111-33111-               ,2008,M09,216.7,          
663,PCU33111-33111-               ,2008,M10,195.2,          
664,PCU33111-33111-               ,2008,M11,179.1,          
665,PCU33111-33111-               ,2008,M12,156.5,          
666,PCU33111-33111-               ,2008,M13,189.7,          
667,PCU33111-33111-               ,2009,M01,148.9,          
668,PCU33111-33111-               ,2009,M02,142.4,          
669,PCU33111-33111-               ,2009,M03,138.8,          
670,PCU33111-33111-               ,2009,M04,129.3,          
671,PCU33111-33111-               ,2009,M05,126.1,          
672,PCU33111-33111-               ,2009,M06,127.6,          
673,PCU33111-33111-               ,2009,M07,130.9,          
674,PCU33111-33111-               ,2009,M08,136.3,          
675,PCU33111-33111-               ,2009,M09,141.7,          
676,PCU33111-33111-               ,2009,M10,147.5,          
677,PCU33111-33111-               ,2009,M11,143.8,          
678,PCU33111-33111-               ,2009,M12,143.9,          
679,PCU33111-33111-               ,2009,M13,138.1,          
680,PCU33111-33111-               ,2010,M01,148.2,          
681,PCU33111-33111-               ,2010,M02,153.6,          
682,PCU33111-33111-               ,2010,M03,158.8,          
683,PCU33111-33111-               ,2010,M04,166.9,          
684,PCU33111-33111-               ,2010,M05,173.7,          
685,PCU33111-33111-               ,2010,M06,176.3,          
686,PCU33111-33111-               ,2010,M07,168.1,          
687,PCU33111-33111-               ,2010,M08,162.0,          
688,PCU33111-33111-               ,2010,M09,162.1,          
689,PCU33111-33111-               ,2010,M10,163.6,          
690,PCU33111-33111-               ,2010,M11,163.2,          
691,PCU33111-33111-               ,2010,M12,164.3,          
692,PCU33111-33111-               ,2010,M13,163.4,          
693,PCU33111-33111-               ,2011,M01,169.3,          
694,PCU33111-33111-               ,2011,M02,179.9,          
695,PCU33111-33111-               ,2011,M03,184.3,          
696,PCU33111-33111-               ,2011,M04,187.8,          
697,PCU33111-33111-               ,2011,M05,187.8,          
698,PCU33111-33111-               ,2011,M06,185.7,          
699,PCU33111-33111-               ,2011,M07,186.1,          
700,PCU33111-33111-               ,2011,M08,186.3,          
701,PCU33111-33111-               ,2011,M09,186.1,          
702,PCU33111-33111-               ,2011,M10,184.4,          
703,PCU33111-33111-               ,2011,M11,183.2,          
704,PCU33111-33111-               ,2011,M12,182.8,          
705,PCU33111-33111-               ,2011,M13,183.6,          
706,PCU33111-33111-               ,2012,M01,183.0,          
707,PCU33111-33111-               ,2012,M02,184.8,          
708,PCU33111-33111-               ,2012,M03,183.0,          
709,PCU33111-33111-               ,2012,M04,183.0,          
710,PCU33111-33111-               ,2012,M05,181.9,          
711,PCU33111-33111-               ,2012,M06,177.1,          
712,PCU33111-33111-               ,2012,M07,173.4,          
713,PCU33111-33111-               ,2012,M08,168.5,          
714,PCU33111-33111-               ,2012,M09,171.2,          
715,PCU33111-33111-               ,2012,M10,167.3,          
716,PCU33111-33111-               ,2012,M11,165.4,          
717,PCU33111-33111-               ,2012,M12,166.9,          
718,PCU33111-33111-               ,2012,M13,175.5,          
719,PCU33111-33111-               ,2013,M01,166.9,          
720,PCU33111-33111-               ,2013,M02,165.6,          
721,PCU33111-33111-               ,2013,M03,164.9,          
722,PCU33111-33111-               ,2013,M04,165.6,          
723,PCU33111-33111-               ,2013,M05,163.0,          
724,PCU33111-33111-               ,2013,M06,163.2,          
725,PCU33111-33111-               ,2013,M07,163.7,          
726,PCU33111-33111-               ,2013,M08,163.4,          
727,PCU33111-33111-               ,2013,M09,162.5,          
728,PCU33111-33111-               ,2013,M10,164.7,          
729,PCU33111-33111-               ,2013,M11,166.8,          
730,PCU33111-33111-               ,2013,M12,167.8,          
731,PCU33111-33111-               ,2013,M13,164.8,          
732,PCU33111-33111-               ,2014,M01,169.1,          
733,PCU33111-33111-               ,2014,M02,169.8,          
734,PCU33111-33111-               ,2014,M03,168.3,          
735,PCU33111-33111-               ,2014,M04,169.8,          
736,PCU33111-33111-               ,2014,M05,170.9,          
737,PCU33111-33111-               ,2014,M06,171.3,          
738,PCU33111-33111-               ,2014,M07,172.1,          
739,PCU33111-33111-               ,2014,M08,172.6,          
740,PCU33111-33111-               ,2014,M09,172.8,          
